醫事機構代碼,醫事機構名稱,醫事機構種類,電話,地址,分區業務組,特約類別,服務項目,診療科別,終止合約或歇業日期,固定看診時段,備註,縣市別代碼
1536100081,清泉醫院,綜合醫院,04 -25605600,臺中市大雅區三和里雅潭路四段80號,中區業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,復健－語言治療業務,門診診療,住院診療,血液透析,兒童預防保健,成人預防保健,婦女子宮頸抹片檢查,孕婦產檢,分娩,婦女乳房檢查,腹膜透析業務,口腔黏膜檢查,定量免疫法糞便潛血檢查","家醫科,內科,外科,兒科,婦產科,骨科,泌尿科,神經科,復健科,急診醫學科,中醫一般科,麻醉科,放射診斷科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,星期一至星期日提供24小時急診服務,66000
1536120010,清海醫院,精神科醫院,04 -25721694,臺中市石岡區金星里石岡街下坑巷41–2號,中區業務組,地區醫院,"門診診療,住院診療,精神病患者居家照護,口腔黏膜檢查,定量免疫法糞便潛血檢查",精神科,,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,本院每星期一至星期六提供上、下午2個時段的門診服務。(未提供業診及急診服務),66000
1536151042,烏日澄清醫院,醫院,04 -23376232,臺中市烏日區前竹里光明路419號,中區業務組,地區醫院,"復健－物理治療業務,門診診療,住院診療,血液透析,兒童預防保健,成人預防保健,婦女子宮頸抹片檢查,口腔黏膜檢查,定量免疫法糞便潛血檢查","家醫科,內科,骨科,麻醉科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,星期一至星期日提供24小時急診服務,66000
1536181139,本堂澄清醫院,醫院,04 -23390000,臺中市霧峰區中正路718號,中區業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,門診診療,住院診療,血液透析,成人預防保健,口腔黏膜檢查,定量免疫法糞便潛血檢查","內科,外科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,66000
1536190076,賢德醫院,綜合醫院,04 -22732551,臺中市太平區宜昌路420號,中區業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,復健－語言治療業務,門診診療,住院診療,血液透析,兒童預防保健,成人預防保健,婦女子宮頸抹片檢查,孕婦產檢,精神病患者居家照護,義肢業務,兒童牙齒預防保健,口腔黏膜檢查,定量免疫法糞便潛血檢查","家醫科,內科,外科,兒科,骨科,泌尿科,精神科,復健科,急診醫學科,麻醉科,放射線科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,1.星期一至星期六全天門診、星期日上下午門診。2.星期一至星期日提供24小時急診服務。,66000
1536200022,達明眼科醫院,醫院,04 -24851437,臺中市大里區中興路二段490號,中區業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,復健－語言治療業務,門診診療,住院診療,成人預防保健,定量免疫法糞便潛血檢查","內科,外科,眼科,復健科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,66000
1536201065,新菩提醫院,醫院,04 -24829966,臺中市大里區中興路2段621號,中區業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,門診診療,住院診療,血液透析,兒童預防保健,成人預防保健,婦女子宮頸抹片檢查,孕婦產檢,分娩,口腔黏膜檢查,定量免疫法糞便潛血檢查","家醫科,內科,外科,婦產科,神經科,復健科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,元旦連續假期，照常看診,66000
1537010040,信生醫院,醫院,04 -7251191,彰化縣彰化市民生里三民路312號,中區業務組,地區醫院,"復健－物理治療業務,門診診療,住院診療,血液透析,成人預防保健,口腔黏膜檢查,定量免疫法糞便潛血檢查","家醫科,內科,外科,骨科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,10007
1537010175,冠華醫院,醫院,04 -7256067,彰化縣彰化市光復里中正路一段437號,中區業務組,地區醫院,"門診診療,住院診療,血液透析,兒童預防保健,成人預防保健,口腔黏膜檢查,定量免疫法糞便潛血檢查","內科,外科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,本院無急診服務,10007
1537010219,成美醫院,醫院,04 -7273127,彰化縣彰化市信義里三民路56號及77號1－2樓,中區業務組,地區醫院,"門診診療,住院診療,兒童預防保健,成人預防保健,婦女子宮頸抹片檢查,孕婦產檢,分娩,婦女乳房檢查,定量免疫法糞便潛血檢查","兒科,婦產科,眼科,牙科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,10007
1537010237,順安醫院,醫院,04 -7229889,彰化縣彰化市永福里光復路53號,中區業務組,地區醫院,"門診診療,住院診療,兒童預防保健,婦女子宮頸抹片檢查,孕婦產檢,分娩,定量免疫法糞便潛血檢查","兒科,婦產科",,星期一上午看診、星期二上午看診、星期三上午休診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午休診、星期三下午休診、星期四下午看診、星期五下午休診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上休診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,為婦產科門診表，兒科門診表星期一下午，星期二晚上， 星期四早上及晚上，星期六早上,10007
1537011243,明德醫院,精神科醫院,04 -7223138,彰化縣彰化市龍山里中山路2段874巷33號,中區業務組,地區醫院,"門診診療,住院診療,成人預防保健,精神病患者居家照護",精神科,,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,10007
1537040057,南星醫院,醫院,04 -8872178,彰化縣北斗鎮居仁里斗苑路一段26號,中區業務組,地區醫院,"門診診療,住院診療,成人預防保健,口腔黏膜檢查,定量免疫法糞便潛血檢查","外科,放射線科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,自110年8月起平日門診時間異動:星期一至星期五早上8:30-12:00下午14:00-17:30晚上18:00-21:30假日門診不變,10007
1537040066,卓醫院,醫院,04 -8882995,彰化縣北斗鎮西安里中山路一段311號,中區業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,門診診療,住院診療,血液透析,兒童預防保健,成人預防保健,口腔黏膜檢查,定量免疫法糞便潛血檢查","內科,外科,兒科,婦產科,復健科,整形外科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上看診,星期一至星期日提供24小時急診服務，春節期間照常門急診服務,10007
1537050071,員林何醫院,醫院,04 -8325111,彰化縣員林市中山里民族街33號,中區業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,門診診療,住院診療,血液透析,兒童預防保健,成人預防保健,婦女子宮頸抹片檢查,孕婦產檢,婦女乳房檢查,口腔黏膜檢查,定量免疫法糞便潛血檢查","內科,外科,兒科,婦產科,復健科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,10007
1537051265,敦仁醫院,精神科醫院,04 -7071727,彰化縣員林市振興里員水路1段102巷74弄99號,中區業務組,地區醫院,"門診診療,住院診療,精神病患者居家照護,精神科日間住院治療",精神科,,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,10007
1537051274,皓生醫院,醫院,04 -8379560,彰化縣員林市中正里萬年路3段133號,中區業務組,地區醫院,"門診診療,住院診療,兒童預防保健,成人預防保健,婦女子宮頸抹片檢查,孕婦產檢,分娩,定量免疫法糞便潛血檢查","兒科,婦產科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,24小時急診接生正常。,10007
1537051309,員郭醫院,醫院,04 -8312889,彰化縣員林市員林大道六段51號,中區業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,復健－語言治療業務,門診診療,住院診療,兒童預防保健,成人預防保健,口腔黏膜檢查,定量免疫法糞便潛血檢查","家醫科,外科,骨科,復健科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,10007
1537051318,常春醫院,醫院,04 -8376689,彰化縣員林市員集路二段501號,中區業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,復健－語言治療業務,門診診療,住院診療,成人預防保健,定量免疫法糞便潛血檢查","內科,神經科,復健科,中醫一般科,放射診斷科",,星期一上午休診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午休診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,10007
1537061065,道安醫院,醫院,04 -8852309,彰化縣溪湖鎮光平里彰水路3段362號,中區業務組,地區醫院,"復健－物理治療業務,門診診療,住院診療,兒童預防保健,成人預防保健,口腔黏膜檢查,定量免疫法糞便潛血檢查","家醫科,內科,骨科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上看診,-,10007
1537070028,仁和醫院,醫院,04 -8742108,彰化縣田中鎮中路里中州路一段157號,中區業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,門診診療,住院診療,成人預防保健,婦女子宮頸抹片檢查,口腔黏膜檢查,定量免疫法糞便潛血檢查","內科,外科,婦產科,骨科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,星期一至星期日提供24小時急診服務,10007
1537081085,宋志懿醫院,醫院,04 -8968707,彰化縣二林鎮豐田里大成路一段51號,中區業務組,地區醫院,"門診診療,住院診療,成人預防保健,口腔黏膜檢查,定量免疫法糞便潛血檢查","家醫科,內科,外科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,10007
1537100012,伸港忠孝醫院,醫院,04 -7991618,彰化縣伸港鄉新港村忠孝路30號,中區業務組,地區醫院,"門診診療,住院診療,成人預防保健,口腔黏膜檢查,定量免疫法糞便潛血檢查","家醫科,內科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上看診,60歲以上-優待50元,10007
1537150512,員林郭醫院大村分院,慢性醫院,04 -8539666,彰化縣大村鄉大村村田洋橫巷2–9號,中區業務組,地區醫院,"安寧居家療護(乙類),復健－物理治療業務,復健－職能治療業務,復健－語言治療業務,門診診療,住院診療,成人預防保健,定量免疫法糞便潛血檢查","內科,復健科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上看診、星期四晚上看診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,10007
1538030037,曾漢棋綜合醫院,綜合醫院,049-2314145,南投縣草屯鎮炎峰里虎山路915號,中區業務組,地區醫院,"復健－物理治療業務,門診診療,住院診療,血液透析,成人預防保健,口腔黏膜檢查,定量免疫法糞便潛血檢查","家醫科,內科,外科,復健科,急診醫學科,放射線科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,提供急診服務時間每日早上7點至晚上10點,10008
1538031114,惠和醫院,醫院,049-2321188,南投縣草屯鎮平等街140號,中區業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,門診診療,住院診療,血液透析,兒童預防保健,成人預防保健,婦女子宮頸抹片檢查,口腔黏膜檢查,定量免疫法糞便潛血檢查","家醫科,內科,復健科,中醫一般科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,本院無急診,10008
1538041209,東華醫院,綜合醫院,049-2658949,南投縣竹山鎮集山路三段272巷16號,中區業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,復健－語言治療業務,門診診療,住院診療,成人預防保健,婦女子宮頸抹片檢查,口腔黏膜檢查,定量免疫法糞便潛血檢查","內科,神經科,復健科,急診醫學科,麻醉科,放射診斷科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上看診,-,10008
1539010048,洪揚醫院,醫院,05 -5323039,雲林縣斗六市文化路138號,南區業務組,地區醫院,"門診診療,住院診療,血液透析,成人預防保健,婦女子宮頸抹片檢查,孕婦產檢,分娩,婦女乳房檢查,定量免疫法糞便潛血檢查","家醫科,內科,外科,婦產科,骨科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上看診,-,10009
1539010057,安生醫院,醫院,05 -5353955,雲林縣斗六市仁愛里永樂街120號,南區業務組,地區醫院,"門診診療,住院診療,成人預防保健,婦女子宮頸抹片檢查,孕婦產檢,分娩,定量免疫法糞便潛血檢查","內科,外科,婦產科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,10009
1539040019,育仁醫院,醫院,05 -5864574,雲林縣西螺鎮延平路162號,南區業務組,地區醫院,"門診診療,住院診療,兒童預防保健,成人預防保健,婦女子宮頸抹片檢查,孕婦產檢,口腔黏膜檢查,定量免疫法糞便潛血檢查","內科,外科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,10009
1539050015,蔡醫院,醫院,05 -6622580,雲林縣土庫鎮中山路64號,南區業務組,地區醫院,"門診診療,住院診療,成人預防保健,口腔黏膜檢查,定量免疫法糞便潛血檢查","家醫科,內科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,10009
1539060011,全生醫院,醫院,05 -7832851,雲林縣北港鎮中正路100號,南區業務組,地區醫院,"門診診療,住院診療,成人預防保健,婦女子宮頸抹片檢查,孕婦產檢,分娩","家醫科,內科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,10009
1539061063,諸元內科醫院,醫院,05 -7832068,雲林縣北港鎮中和里中山路125號,南區業務組,地區醫院,"門診診療,住院診療,成人預防保健",內科,,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,10009
1539061072,北港仁一醫院,醫院,05 -7827666,雲林縣北港鎮公園路155號,南區業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,門診診療,住院診療,成人預防保健,口腔黏膜檢查,定量免疫法糞便潛血檢查","骨科,復健科,麻醉科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,24小時內發生之骨折，可於門診時間優先掛號看診。,10009
1541011126,營新醫院,醫院,06 -6592345,臺南市新營區隋唐街228號,南區業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,門診診療,住院診療,血液透析,成人預防保健,婦女子宮頸抹片檢查,孕婦產檢,分娩,口腔黏膜檢查,定量免疫法糞便潛血檢查","家醫科,內科,外科,婦產科,骨科,眼科,神經科,復健科,麻醉科,放射診斷科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,急診服務時間為08:00-24:00,10021
1541011162,信一骨科醫院,醫院,06 -6350035,臺南市新營區民生路43－26號,南區業務組,地區醫院,"復健－物理治療業務,門診診療,住院診療,成人預防保健",骨科,,星期一上午看診、星期二上午休診、星期三上午休診、星期四上午看診、星期五上午看診、星期六上午休診、星期日上午休診、星期一下午休診、星期二下午休診、星期三下午休診、星期四下午休診、星期五下午休診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,10021
1541050016,新生醫院,醫院,06 -7223122,臺南市佳里區新生路272號，297號1－4樓,南區業務組,地區醫院,"門診診療,住院診療,血液透析,兒童預防保健,成人預防保健,婦女子宮頸抹片檢查,孕婦產檢,定量免疫法糞便潛血檢查","家醫科,內科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,10021
1541070045,宏科醫院,醫院,06 -5818868,臺南市善化區南關里三民路1－35號,南區業務組,地區醫院,"門診診療,住院診療,兒童預防保健,成人預防保健,婦女子宮頸抹片檢查,孕婦產檢,分娩,口腔黏膜檢查,定量免疫法糞便潛血檢查","家醫科,內科,兒科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,週一至週五晚間9點至9:30為夜間急診;週六下午1:30至5:30 晚上6:00至9:00提供假日急診服務；週日全天休診。,10021
1542010052,大東醫院,醫院,07 -7463762,高雄市鳳山區三民里光遠路171－2號,高屏業務組,地區醫院,"安寧居家療護(乙類),復健－物理治療業務,門診診療,住院診療,兒童預防保健,成人預防保健,婦女子宮頸抹片檢查,孕婦產檢,口腔黏膜檢查,定量免疫法糞便潛血檢查","家醫科,內科,外科,骨科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上看診,"本院為高雄市一般急救責任醫院,24小時急診,且全年無休",64000
1542010141,優生婦產科醫院,醫院,07 -7478629,高雄市鳳山區協和里自由路189號,高屏業務組,地區醫院,"門診診療,住院診療,兒童預防保健,成人預防保健,婦女子宮頸抹片檢查,孕婦產檢,分娩,口腔黏膜檢查,定量免疫法糞便潛血檢查","兒科,婦產科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,無急診,64000
1542011237,惠德醫院,醫院,07 -8126000,高雄市鳳山區福祥街81號1．2樓,高屏業務組,地區醫院,"安寧居家療護(乙類),復健－物理治療業務,復健－職能治療業務,復健－語言治療業務,門診診療,住院診療,血液透析,成人預防保健,義肢業務,口腔黏膜檢查,定量免疫法糞便潛血檢查","內科,復健科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,64000
